area_sqft,bedrooms,bathrooms,locality,house_age_years,year_built,floor_number,building_type,parking_spaces,has_garden,price_inr
3070.0,1.0,2.0,Naliapool,5.0,2020.0,2.0,Apartment,0.0,1.0,8811154
2401.0,4.0,2.0,Chowkidinghee,19.96409590173615,1991.0,2.0,Independent,1.0,0.0,8501603
1740.0,4.0,3.0,Boiragimoth,19.96409590173615,2024.0,0.0,Duplex,1.0,1.0,7036243
2518.0,2.497630893153281,1.0,Milan Nagar,6.0,2019.0,3.0,Duplex,1.0,0.0,8450690
2050.0,4.0,2.0,Mancotta Road,15.0,2010.0,2.0,Independent,2.0,1.0,7782988
1007.0,2.497630893153281,1.0,Mancotta Road,24.0,2001.0,1.4930276530371072,Independent,2.0,0.0,3148370
2974.0,4.0,2.0,Mancotta Road,26.0,1999.0,1.4930276530371072,Duplex,1.0,0.0,10481342
1089.0,1.0,3.0,Boiragimoth,19.96409590173615,2003.0,3.0,Independent,2.0,1.0,3453449
2076.0,1.0,2.0,Mancotta Road,6.0,2019.0,0.0,Apartment,1.0,0.0,7049834
3165.0,1.0,3.0,Naliapool,10.0,2015.0,0.0,Apartment,2.0,0.0,9173361
2333.0,3.0,1.0,Milan Nagar,19.0,2006.0,1.0,Duplex,1.0,0.305407644065791,8362561
1927.626994445101,3.0,3.0,Naliapool,20.0,2005.0,1.0,Independent,0.0,1.0,8249527
1647.0,4.0,1.0,Naliapool,8.0,2017.0,3.0,Independent,0.0,1.0,5185912
725.0,1.0,3.0,Naliapool,5.0,2020.0,3.0,Duplex,0.0,0.0,2129551
1927.626994445101,2.0,3.0,Khalihamari,4.0,2021.0,1.4930276530371072,Apartment,2.0,0.0,3251662
3194.0,3.0,2.0,Naliapool,14.0,2011.0,1.0,Apartment,2.0,0.305407644065791,9547624
851.0,1.0,3.0,Mancotta Road,34.0,1991.0,1.0,Apartment,0.0,0.0,2606096
800.0,1.0,2.0,Milan Nagar,16.0,2009.0,1.0,Duplex,2.0,0.0,2345343
1464.0,2.0,3.0,Boiragimoth,20.0,2005.0,2.0,Independent,,1.0,4854638
2810.0,2.497630893153281,3.0,Milan Nagar,23.0,2002.0,3.0,Duplex,1.0,0.0,8758422
2779.0,2.497630893153281,1.0,Khalihamari,8.0,2017.0,2.0,Independent,2.0,0.0,9342740
1531.0,3.0,2.0,Milan Nagar,2.0,2023.0,0.0,Duplex,2.0,0.0,5200595
3071.0,4.0,1.0,Milan Nagar,37.0,1988.0,2.0,Independent,2.0,1.0,9149014
1031.0,2.0,2.0,Milan Nagar,26.0,2004.983730252299,1.0,Apartment,,0.0,2917717
1785.0,3.0,2.0,Milan Nagar,26.0,1999.0,0.0,Apartment,2.0,0.0,5521788
1135.0,4.0,3.0,Chowkidinghee,6.0,2019.0,3.0,Apartment,,1.0,4727316
725.0,2.0,3.0,Naliapool,16.0,2009.0,1.4930276530371072,Duplex,0.0,0.0,2135329
955.0,3.0,1.0,Boiragimoth,32.0,1993.0,1.4930276530371072,Independent,1.0,1.0,3011823
2879.0,1.0,1.0,Mancotta Road,40.0,1985.0,2.0,Apartment,0.0,0.305407644065791,7894873
2383.0,2.497630893153281,2.0,Chowkidinghee,0.0,2025.0,0.0,Duplex,0.0,1.0,10076871
1655.0,4.0,1.0,Milan Nagar,13.0,2012.0,0.0,Duplex,0.0,0.0,5635801
3162.0,1.0,3.0,Naliapool,3.0,2022.0,0.0,Duplex,1.0,1.0,9390826
1621.0,1.0,1.0,Chowkidinghee,24.0,2001.0,2.0,Duplex,1.0,0.0,5068565
1908.0,1.0,2.0,Chowkidinghee,4.0,2021.0,0.0,Apartment,2.0,0.0,6799350
1193.0,4.0,1.0,Milan Nagar,22.0,2003.0,1.0,Apartment,2.0,0.0,3819543
1567.0,2.497630893153281,2.0,Khalihamari,25.0,2000.0,3.0,Independent,0.0,0.0,4312296
1927.626994445101,2.497630893153281,1.0,Boiragimoth,31.0,1994.0,3.0,Independent,,1.0,4490326
1927.626994445101,3.0,2.0,Milan Nagar,23.0,2002.0,0.0,Duplex,0.0,0.0,6655058
2030.0,2.0,3.0,Milan Nagar,33.0,1992.0,0.0,Duplex,,0.0,5979622
888.0,1.0,3.0,Chowkidinghee,33.0,1992.0,0.0,Independent,2.0,0.305407644065791,2878604
864.0,4.0,2.0,Khalihamari,19.96409590173615,1992.0,3.0,Duplex,0.0,0.305407644065791,2617211
2416.0,1.0,1.0,Chowkidinghee,15.0,2010.0,3.0,Independent,0.0,0.0,7961846
900.0,4.0,2.0,Boiragimoth,9.0,2016.0,0.0,Duplex,1.0,0.0,3299223
1176.0,3.0,3.0,Khalihamari,1.0,2024.0,3.0,Independent,0.0,0.0,4157207
2957.0,3.0,1.9917482022869268,Milan Nagar,26.0,1999.0,3.0,Duplex,2.0,1.0,9229538
3144.0,1.0,2.0,Khalihamari,40.0,1985.0,0.0,Independent,0.0,0.0,7746494
955.0,3.0,3.0,Khalihamari,24.0,2001.0,0.0,Duplex,1.0,0.0,2957273
1624.0,2.0,1.0,Mancotta Road,19.96409590173615,2021.0,2.0,Apartment,2.0,0.0,5703267
1420.0,3.0,1.0,Milan Nagar,11.0,2014.0,1.0,Duplex,2.0,1.0,4620402
1558.0,3.0,3.0,Chowkidinghee,10.0,2015.0,1.0,Independent,2.0,1.0,6178473
2209.0,2.497630893153281,1.0,Khalihamari,0.0,2025.0,3.0,Independent,2.0,0.0,6521061
716.0,3.0,1.0,Khalihamari,4.0,2021.0,2.0,Apartment,2.0,0.0,2283741
1656.0,2.497630893153281,3.0,Mancotta Road,36.0,1989.0,0.0,Duplex,0.0,1.0,5769543
1510.0,1.0,2.0,Chowkidinghee,25.0,2000.0,2.0,Apartment,2.0,0.0,4834528
1484.0,3.0,3.0,Naliapool,15.0,2010.0,2.0,Independent,1.0,0.0,4608444
2254.0,3.0,2.0,Naliapool,32.0,1993.0,0.0,Independent,1.0,0.0,6074312
2652.0,4.0,3.0,Mancotta Road,23.0,2002.0,3.0,Independent,1.0,1.0,9864271
1699.0,2.0,2.0,Milan Nagar,19.96409590173615,2004.983730252299,3.0,Duplex,2.0,0.0,4729896
767.0,1.0,2.0,Milan Nagar,0.0,2025.0,0.0,Independent,2.0,0.305407644065791,2367292
2743.0,3.0,2.0,Chowkidinghee,19.96409590173615,2024.0,0.0,Duplex,1.0,0.0,11085872
1398.0,4.0,2.0,Naliapool,13.0,2012.0,1.0,Apartment,0.0,0.0,4420885
2658.0,3.0,3.0,Boiragimoth,23.0,2002.0,3.0,Independent,2.0,0.0,9022249
1024.0,2.0,1.0,Mancotta Road,0.0,2025.0,1.0,Independent,1.0,1.0,3752163
1869.0,3.0,3.0,Mancotta Road,38.0,1987.0,1.0,Duplex,1.0,0.0,6064987
848.0,3.0,3.0,Khalihamari,19.0,2006.0,0.0,Independent,1.0,1.0,2734034
2531.0,3.0,3.0,Mancotta Road,9.0,2016.0,2.0,Apartment,2.0,0.0,9685615
830.0,2.0,2.0,Khalihamari,0.0,2025.0,3.0,Independent,1.0,1.0,2716541
2795.0,2.0,2.0,Khalihamari,36.0,1989.0,2.0,Independent,0.0,0.0,7455686
1503.0,4.0,3.0,Mancotta Road,4.0,2021.0,0.0,Duplex,1.0,0.0,6222325
1522.0,1.0,2.0,Mancotta Road,11.0,2014.0,3.0,Duplex,2.0,1.0,5139801
3019.0,3.0,3.0,Boiragimoth,32.0,1993.0,1.0,Apartment,1.0,1.0,9781852
2001.0,2.497630893153281,1.0,Mancotta Road,0.0,2025.0,1.4930276530371072,Independent,1.0,0.0,7591708
1927.626994445101,3.0,1.0,Naliapool,7.0,2018.0,0.0,Apartment,0.0,0.0,4019651
2917.0,2.497630893153281,1.0,Mancotta Road,16.0,2009.0,0.0,Independent,1.0,1.0,10185805
3021.0,2.0,2.0,Khalihamari,8.0,2004.983730252299,1.0,Independent,1.0,1.0,9500505
1701.0,2.0,3.0,Mancotta Road,28.0,1997.0,0.0,Apartment,0.0,0.0,5550490
2322.0,3.0,2.0,Milan Nagar,18.0,2007.0,0.0,Duplex,0.0,1.0,7489524
982.0,1.0,1.9917482022869268,Boiragimoth,19.96409590173615,2009.0,1.0,Independent,2.0,0.0,3005569
1927.626994445101,4.0,2.0,Chowkidinghee,8.0,2017.0,3.0,Apartment,1.0,0.0,4481241
1662.0,2.0,3.0,Boiragimoth,26.0,1999.0,1.0,Independent,0.0,1.0,5276858
3196.0,3.0,1.0,Mancotta Road,34.0,1991.0,3.0,Independent,2.0,0.0,9986616
2588.0,2.0,3.0,Boiragimoth,25.0,2000.0,0.0,Apartment,,0.0,8246766
1529.0,2.0,1.0,Milan Nagar,19.0,2006.0,0.0,Duplex,1.0,0.0,4598865
890.0,3.0,2.0,Milan Nagar,2.0,2004.983730252299,3.0,Apartment,0.0,0.0,3069746
1403.0,2.0,2.0,Milan Nagar,40.0,1985.0,3.0,Duplex,2.0,0.0,3793030
691.0,3.0,2.0,Naliapool,12.0,2013.0,1.0,Independent,0.0,1.0,2150400
914.0,4.0,3.0,Boiragimoth,27.0,1998.0,3.0,Independent,2.0,0.0,3156153
2460.0,3.0,3.0,Mancotta Road,16.0,2009.0,3.0,Duplex,1.0,1.0,9061055
1532.0,1.0,1.9917482022869268,Khalihamari,0.0,2025.0,0.0,Independent,0.0,0.0,4609262
3173.0,2.0,2.0,Chowkidinghee,14.0,2011.0,1.0,Apartment,0.0,0.0,11408665
1165.0,2.0,3.0,Khalihamari,3.0,2022.0,2.0,Duplex,1.0,1.0,3757698
2024.0,4.0,3.0,Khalihamari,30.0,1995.0,0.0,Duplex,1.0,1.0,6364965
3140.0,1.0,1.0,Chowkidinghee,31.0,1994.0,3.0,Independent,2.0,0.0,9429968
2414.0,2.0,1.9917482022869268,Naliapool,26.0,1999.0,3.0,Apartment,0.0,0.0,6656018
2464.0,4.0,2.0,Mancotta Road,8.0,2017.0,2.0,Duplex,2.0,0.305407644065791,9585251
924.0,2.0,3.0,Mancotta Road,25.0,2000.0,1.0,Duplex,1.0,0.0,3102013
2070.0,3.0,1.0,Boiragimoth,27.0,1998.0,2.0,Independent,2.0,0.0,6505280
2479.0,2.0,1.0,Milan Nagar,33.0,1992.0,0.0,Independent,2.0,0.0,6104626
809.0,2.0,1.0,Mancotta Road,35.0,1990.0,1.0,Apartment,1.0,1.0,2449660
2679.0,2.497630893153281,2.0,Boiragimoth,21.0,2004.983730252299,0.0,Duplex,2.0,1.0,8927585
2900.0,3.0,1.9917482022869268,Khalihamari,37.0,1988.0,3.0,Independent,0.0,1.0,8203072
893.0,2.497630893153281,1.0,Boiragimoth,34.0,1991.0,1.0,Independent,1.0,0.0,2702806
1543.0,4.0,2.0,Boiragimoth,20.0,2005.0,0.0,Independent,1.0,1.0,5523898
1307.0,2.0,3.0,Boiragimoth,19.0,2006.0,1.0,Independent,0.0,1.0,4342078
840.0,3.0,3.0,Milan Nagar,16.0,2009.0,0.0,Independent,2.0,0.0,2861508
1287.0,3.0,1.9917482022869268,Naliapool,38.0,2004.983730252299,3.0,Duplex,0.0,0.305407644065791,3334273
3129.0,3.0,2.0,Naliapool,24.0,2001.0,1.4930276530371072,Independent,2.0,0.0,8907192
1940.0,2.0,2.0,Boiragimoth,19.0,2006.0,2.0,Independent,,1.0,6270665
1699.0,2.497630893153281,2.0,Khalihamari,37.0,1988.0,2.0,Duplex,2.0,1.0,4871969
1780.0,4.0,3.0,Milan Nagar,26.0,1999.0,0.0,Independent,0.0,0.0,5970930
2922.0,3.0,2.0,Naliapool,19.96409590173615,1987.0,0.0,Duplex,1.0,0.0,7708184
2429.0,4.0,1.9917482022869268,Chowkidinghee,40.0,1985.0,1.0,Duplex,2.0,0.0,8488749
706.0,4.0,1.0,Milan Nagar,5.0,2020.0,3.0,Independent,1.0,0.0,2556759
2384.0,4.0,2.0,Boiragimoth,2.0,2023.0,3.0,Apartment,,0.0,9241700
2270.0,2.0,1.0,Boiragimoth,24.0,2001.0,3.0,Apartment,2.0,0.0,6992876
769.0,2.0,1.0,Naliapool,0.0,2025.0,0.0,Independent,,1.0,2274383
2351.0,3.0,1.0,Khalihamari,36.0,1989.0,1.4930276530371072,Apartment,2.0,0.0,6413836
2817.0,1.0,1.0,Naliapool,13.0,2012.0,0.0,Apartment,1.0,0.0,7392688
807.0,3.0,2.0,Milan Nagar,8.0,2017.0,1.4930276530371072,Independent,0.0,0.0,2758597
1135.0,4.0,2.0,Khalihamari,39.0,1986.0,3.0,Independent,1.0,0.0,3362406
2777.0,3.0,2.0,Milan Nagar,18.0,2007.0,1.0,Duplex,0.0,1.0,9027301
1581.0,4.0,1.0,Chowkidinghee,38.0,1987.0,1.0,Independent,1.0,1.0,5291502
1646.0,1.0,1.0,Naliapool,22.0,2003.0,3.0,Apartment,1.0,0.305407644065791,4162182
894.0,3.0,2.0,Khalihamari,19.96409590173615,2022.0,0.0,Apartment,1.0,1.0,3030808
1867.0,4.0,1.9917482022869268,Mancotta Road,29.0,1996.0,3.0,Duplex,0.0,1.0,6328924
1531.0,2.497630893153281,1.9917482022869268,Naliapool,20.0,2005.0,1.0,Apartment,2.0,0.0,4155374
2919.0,3.0,1.9917482022869268,Milan Nagar,10.0,2015.0,0.0,Apartment,1.0,0.0,10968829
2332.0,1.0,3.0,Mancotta Road,2.0,2023.0,3.0,Independent,1.0,0.0,8279160
1360.0,1.0,3.0,Boiragimoth,15.0,2010.0,1.0,Independent,0.0,1.0,4342819
2657.0,4.0,2.0,Mancotta Road,34.0,1991.0,1.0,Apartment,1.0,0.0,9001197
876.0,2.497630893153281,3.0,Naliapool,19.0,2004.983730252299,0.0,Apartment,0.0,1.0,2516023
3121.0,1.0,3.0,Chowkidinghee,21.0,2004.983730252299,0.0,Independent,1.0,0.0,10511989
1086.0,2.0,3.0,Boiragimoth,11.0,2014.0,3.0,Apartment,0.0,1.0,3758564
1272.0,4.0,3.0,Khalihamari,23.0,2002.0,1.4930276530371072,Apartment,2.0,0.0,4107296
1857.0,2.0,2.0,Milan Nagar,35.0,1990.0,3.0,Apartment,1.0,0.0,5214426
1818.0,3.0,3.0,Chowkidinghee,19.96409590173615,2009.0,1.4930276530371072,Independent,1.0,1.0,7000017
729.0,4.0,3.0,Khalihamari,16.0,2009.0,0.0,Duplex,1.0,1.0,2531113
939.0,3.0,3.0,Chowkidinghee,15.0,2010.0,0.0,Duplex,2.0,0.0,3676828
770.0,2.0,2.0,Khalihamari,34.0,1991.0,2.0,Duplex,1.0,0.0,2035621
842.0,4.0,3.0,Naliapool,29.0,2004.983730252299,1.0,Independent,1.0,0.0,2500221
2118.0,2.0,1.0,Mancotta Road,32.0,1993.0,1.0,Independent,,1.0,6354188
1762.0,1.0,1.0,Boiragimoth,7.0,2018.0,3.0,Independent,0.0,0.0,5405563
3120.0,2.0,3.0,Chowkidinghee,11.0,2014.0,3.0,Apartment,0.0,0.0,11680618
1935.0,2.0,1.0,Milan Nagar,5.0,2020.0,1.4930276530371072,Duplex,2.0,1.0,6267088
2270.0,2.497630893153281,1.0,Milan Nagar,6.0,2019.0,0.0,Independent,2.0,0.0,6869717
1927.626994445101,2.0,1.9917482022869268,Milan Nagar,35.0,1990.0,1.0,Independent,2.0,0.0,8811038
2755.0,3.0,3.0,Milan Nagar,4.0,2021.0,0.0,Independent,2.0,0.305407644065791,8970095
1927.626994445101,4.0,3.0,Milan Nagar,21.0,2004.0,2.0,Independent,1.0,1.0,2756880
2073.0,1.0,2.0,Boiragimoth,9.0,2016.0,3.0,Apartment,,0.0,6694976
2792.0,2.0,2.0,Khalihamari,10.0,2015.0,1.0,Independent,0.0,1.0,8692117
990.0,3.0,1.0,Milan Nagar,33.0,1992.0,1.0,Apartment,1.0,0.0,2882273
2474.0,1.0,2.0,Khalihamari,19.96409590173615,1997.0,0.0,Apartment,2.0,0.0,6508524
2540.0,2.0,2.0,Khalihamari,24.0,2001.0,2.0,Independent,1.0,0.305407644065791,7218840
953.0,2.0,3.0,Naliapool,39.0,1986.0,0.0,Apartment,1.0,0.305407644065791,2516917
2873.0,3.0,1.0,Naliapool,31.0,1994.0,0.0,Independent,,0.0,7577410
842.0,2.0,2.0,Chowkidinghee,32.0,1993.0,2.0,Apartment,1.0,1.0,2696711
3020.0,2.0,2.0,Boiragimoth,40.0,1985.0,1.0,Independent,1.0,0.0,8552472
714.0,4.0,3.0,Naliapool,37.0,1988.0,2.0,Duplex,1.0,0.0,2002486
2947.0,1.0,3.0,Milan Nagar,12.0,2013.0,1.0,Independent,2.0,1.0,9198090
1018.0,1.0,3.0,Naliapool,16.0,2009.0,0.0,Duplex,2.0,1.0,2817072
2935.0,4.0,3.0,Naliapool,19.96409590173615,1990.0,0.0,Apartment,0.0,0.305407644065791,8460819
1394.0,1.0,2.0,Naliapool,35.0,1990.0,1.0,Independent,2.0,1.0,3258377
2190.0,2.0,3.0,Naliapool,17.0,2004.983730252299,2.0,Duplex,0.0,0.0,6325434
2396.0,2.0,3.0,Mancotta Road,19.96409590173615,2017.0,3.0,Apartment,1.0,0.0,8754373
2006.0,2.497630893153281,3.0,Chowkidinghee,18.0,2007.0,1.0,Duplex,0.0,0.0,8003379
974.0,1.0,1.0,Boiragimoth,34.0,1991.0,1.0,Apartment,1.0,0.0,2601703
1660.0,4.0,2.0,Mancotta Road,25.0,2000.0,2.0,Independent,2.0,0.0,5979395
1203.0,1.0,3.0,Milan Nagar,19.96409590173615,1993.0,0.0,Independent,2.0,0.0,3298104
1338.0,2.0,3.0,Naliapool,5.0,2020.0,2.0,Duplex,1.0,1.0,4097963
2571.0,2.0,3.0,Milan Nagar,38.0,1987.0,0.0,Independent,,0.0,7248782
1830.0,4.0,3.0,Boiragimoth,5.0,2020.0,2.0,Apartment,0.0,0.0,7238511
2305.0,4.0,3.0,Khalihamari,40.0,1985.0,2.0,Independent,0.0,1.0,6834103
1560.0,2.0,3.0,Naliapool,2.0,2004.983730252299,2.0,Apartment,,0.0,4983140
2805.0,2.0,2.0,Naliapool,19.0,2006.0,2.0,Independent,1.0,0.0,7827131
848.0,2.497630893153281,3.0,Khalihamari,14.0,2011.0,3.0,Apartment,1.0,0.305407644065791,2498574
2909.0,2.0,3.0,Mancotta Road,9.0,2016.0,3.0,Duplex,2.0,1.0,10596808
1358.0,2.0,1.0,Naliapool,20.0,2005.0,2.0,Independent,2.0,0.0,3576494
2647.0,2.0,3.0,Mancotta Road,21.0,2004.0,3.0,Independent,2.0,0.0,9117527
1142.0,1.0,2.0,Milan Nagar,40.0,1985.0,2.0,Independent,,0.0,2964155
2385.0,2.0,3.0,Mancotta Road,24.0,2001.0,3.0,Apartment,,0.0,7971248
1515.0,1.0,2.0,Khalihamari,16.0,2009.0,3.0,Duplex,0.0,0.0,4266473
983.0,4.0,1.0,Milan Nagar,28.0,1997.0,1.4930276530371072,Duplex,2.0,0.305407644065791,3053851
1171.0,2.0,1.0,Milan Nagar,16.0,2009.0,0.0,Apartment,0.0,0.305407644065791,3562201
2007.0,3.0,3.0,Boiragimoth,24.0,2001.0,3.0,Duplex,0.0,0.0,6762124
1927.626994445101,3.0,1.0,Khalihamari,9.0,2016.0,1.0,Apartment,1.0,1.0,5552030
2647.0,4.0,3.0,Boiragimoth,20.0,2005.0,0.0,Independent,0.0,0.0,9598498
2228.0,1.0,3.0,Chowkidinghee,19.96409590173615,2022.0,3.0,Independent,2.0,1.0,8320371
1696.0,3.0,1.0,Khalihamari,29.0,1996.0,1.0,Apartment,0.0,0.0,4875935
1280.0,4.0,1.9917482022869268,Milan Nagar,36.0,1989.0,0.0,Independent,0.0,0.0,3962255
1927.626994445101,3.0,3.0,Milan Nagar,28.0,1997.0,2.0,Apartment,1.0,1.0,4882366
1423.0,2.0,3.0,Chowkidinghee,5.0,2020.0,2.0,Duplex,1.0,0.0,5451439
1379.0,2.0,3.0,Milan Nagar,4.0,2021.0,3.0,Apartment,2.0,1.0,4703428
2375.0,2.0,1.0,Mancotta Road,19.96409590173615,1997.0,3.0,Apartment,0.0,0.0,7341407
2197.0,4.0,3.0,Mancotta Road,21.0,2004.0,0.0,Apartment,1.0,0.0,8259380
951.0,3.0,3.0,Boiragimoth,19.96409590173615,2008.0,0.0,Apartment,2.0,1.0,3460266
1048.0,4.0,3.0,Mancotta Road,19.96409590173615,2003.0,2.0,Duplex,1.0,0.0,3864932
1056.0,2.0,1.0,Mancotta Road,13.0,2012.0,1.0,Apartment,1.0,0.0,3537888
1965.0,4.0,1.0,Naliapool,20.0,2005.0,1.0,Duplex,1.0,0.0,5873180
922.0,4.0,2.0,Boiragimoth,30.0,1995.0,1.0,Apartment,0.0,1.0,3111446
1094.0,2.0,2.0,Naliapool,10.0,2015.0,0.0,Independent,2.0,0.0,3204975
2490.0,1.0,2.0,Mancotta Road,6.0,2019.0,3.0,Apartment,0.0,1.0,8470450
1145.0,3.0,1.0,Boiragimoth,14.0,2011.0,0.0,Duplex,0.0,0.0,3807624
2809.0,2.0,1.0,Milan Nagar,5.0,2020.0,1.0,Independent,2.0,0.0,9860205
2426.0,3.0,2.0,Khalihamari,35.0,1990.0,2.0,Independent,0.0,0.0,6853268
888.0,2.0,3.0,Milan Nagar,6.0,2019.0,3.0,Duplex,0.0,0.0,3418500
2761.0,2.0,2.0,Mancotta Road,39.0,1986.0,2.0,Duplex,2.0,1.0,8199038
1774.0,2.0,3.0,Milan Nagar,10.0,2015.0,1.0,Duplex,1.0,1.0,6367462
1431.0,1.0,3.0,Naliapool,9.0,2016.0,0.0,Independent,1.0,0.0,4086905
1565.0,2.497630893153281,3.0,Mancotta Road,17.0,2008.0,2.0,Independent,2.0,1.0,5793577
2722.0,1.0,1.0,Milan Nagar,1.0,2024.0,3.0,Independent,2.0,1.0,8510811
1553.0,2.0,2.0,Khalihamari,5.0,2020.0,1.0,Independent,2.0,0.0,4834269
3180.0,2.0,1.0,Khalihamari,36.0,1989.0,1.0,Duplex,0.0,0.0,8115499
2649.0,4.0,1.0,Naliapool,15.0,2010.0,0.0,Apartment,,0.0,8023472
1519.0,2.0,1.0,Naliapool,29.0,1996.0,2.0,Independent,1.0,0.0,3853639
2267.0,3.0,3.0,Boiragimoth,4.0,2021.0,0.0,Duplex,0.0,1.0,8586582
1016.0,4.0,2.0,Mancotta Road,20.0,2005.0,1.0,Independent,1.0,0.0,3726696
2564.0,3.0,1.0,Mancotta Road,3.0,2022.0,1.0,Duplex,0.0,0.0,9543824
2608.0,4.0,1.0,Naliapool,27.0,1998.0,1.0,Apartment,0.0,0.0,7410081
2894.0,1.0,1.0,Naliapool,33.0,1992.0,2.0,Duplex,1.0,0.0,6901936
2591.0,2.497630893153281,1.0,Boiragimoth,37.0,2004.983730252299,0.0,Apartment,2.0,0.0,6908550
1232.0,1.0,2.0,Naliapool,23.0,2002.0,2.0,Apartment,0.0,0.0,3138916
2845.0,1.0,3.0,Milan Nagar,35.0,1990.0,2.0,Independent,1.0,0.0,8057374
1057.0,4.0,2.0,Chowkidinghee,35.0,2004.983730252299,2.0,Independent,1.0,0.0,3837707
759.0,1.0,2.0,Mancotta Road,28.0,1997.0,1.0,Independent,0.0,1.0,2169948
1927.626994445101,3.0,2.0,Boiragimoth,19.96409590173615,2009.0,1.0,Apartment,0.0,0.0,6835588
1619.0,3.0,1.0,Chowkidinghee,17.0,2008.0,1.4930276530371072,Independent,0.0,0.0,5781605
2036.0,1.0,2.0,Naliapool,24.0,2001.0,1.0,Independent,1.0,0.0,5175506
885.0,2.0,3.0,Milan Nagar,24.0,2004.983730252299,3.0,Apartment,1.0,0.0,2718701
831.0,2.0,1.0,Chowkidinghee,0.0,2025.0,1.0,Independent,0.0,1.0,3098303
1682.0,4.0,2.0,Chowkidinghee,30.0,1995.0,2.0,Duplex,2.0,0.0,6059450
1865.0,4.0,2.0,Milan Nagar,16.0,2009.0,0.0,Apartment,2.0,1.0,6399874
2846.0,1.0,2.0,Naliapool,8.0,2017.0,0.0,Apartment,,0.0,7982342
1465.0,2.0,3.0,Naliapool,15.0,2010.0,1.0,Independent,2.0,1.0,4298383
839.0,1.0,3.0,Chowkidinghee,27.0,1998.0,1.4930276530371072,Duplex,0.0,0.0,2728050
3134.0,1.0,1.9917482022869268,Chowkidinghee,19.96409590173615,1996.0,1.0,Duplex,1.0,0.0,9604687
2560.0,2.0,1.0,Khalihamari,26.0,1999.0,3.0,Independent,2.0,0.0,7073277
2441.0,1.0,2.0,Chowkidinghee,22.0,2003.0,3.0,Independent,1.0,0.0,8021509
3017.0,1.0,2.0,Khalihamari,11.0,2014.0,3.0,Apartment,0.0,1.0,8804894
1591.0,1.0,2.0,Chowkidinghee,13.0,2012.0,3.0,Apartment,2.0,0.0,5438788
3098.0,2.497630893153281,1.0,Boiragimoth,28.0,1997.0,0.0,Duplex,0.0,0.0,9646833
1927.626994445101,2.0,2.0,Boiragimoth,34.0,1991.0,3.0,Duplex,2.0,0.0,3529607
2141.0,2.0,1.0,Khalihamari,40.0,1985.0,0.0,Independent,1.0,0.0,5271559
1373.0,2.0,2.0,Khalihamari,18.0,2007.0,2.0,Independent,0.0,1.0,4085325
1055.0,2.0,2.0,Milan Nagar,27.0,1998.0,2.0,Independent,1.0,0.0,3538692
2055.0,3.0,2.0,Khalihamari,34.0,1991.0,2.0,Independent,2.0,1.0,5849929
1300.0,1.0,3.0,Boiragimoth,33.0,1992.0,2.0,Independent,1.0,0.0,3741429
2901.0,1.0,1.0,Khalihamari,6.0,2019.0,3.0,Independent,0.0,0.0,8407286
2946.0,4.0,3.0,Chowkidinghee,6.0,2019.0,1.0,Independent,0.0,1.0,12490056
2262.0,4.0,1.0,Milan Nagar,14.0,2011.0,2.0,Apartment,1.0,1.0,7608088
1927.626994445101,4.0,1.0,Chowkidinghee,9.0,2016.0,3.0,Independent,2.0,0.0,5638675
2828.0,4.0,1.0,Boiragimoth,16.0,2009.0,3.0,Duplex,1.0,0.0,9933579
2407.0,3.0,3.0,Chowkidinghee,40.0,1985.0,2.0,Independent,1.0,0.0,8017905
1720.0,2.0,3.0,Chowkidinghee,2.0,2023.0,2.0,Independent,2.0,0.0,6767654
2090.0,3.0,1.9917482022869268,Naliapool,19.96409590173615,1985.0,2.0,Apartment,2.0,0.0,5463403
1628.0,2.0,2.0,Mancotta Road,27.0,1998.0,1.0,Apartment,2.0,0.0,5215849
1602.0,1.0,3.0,Chowkidinghee,6.0,2019.0,0.0,Independent,2.0,1.0,5934090
1523.0,2.0,2.0,Naliapool,3.0,2022.0,2.0,Apartment,0.0,0.0,4683719
1927.626994445101,2.0,2.0,Khalihamari,1.0,2024.0,2.0,Independent,0.0,0.0,5502750
1927.626994445101,2.497630893153281,1.0,Khalihamari,15.0,2010.0,3.0,Independent,,1.0,4611509
2802.0,3.0,3.0,Milan Nagar,21.0,2004.0,1.4930276530371072,Duplex,1.0,0.0,9234458
1555.0,1.0,1.0,Milan Nagar,37.0,1988.0,0.0,Independent,1.0,0.305407644065791,4000649
1708.0,1.0,2.0,Chowkidinghee,25.0,2000.0,3.0,Independent,0.0,0.0,5471308
2917.0,2.0,1.0,Khalihamari,27.0,1998.0,1.0,Duplex,1.0,0.0,7937422
1927.626994445101,4.0,2.0,Boiragimoth,28.0,1997.0,1.4930276530371072,Independent,1.0,0.0,5878704
2232.0,3.0,2.0,Khalihamari,32.0,1993.0,1.4930276530371072,Apartment,,0.305407644065791,6422877
1036.0,3.0,3.0,Mancotta Road,25.0,2000.0,1.0,Duplex,1.0,0.0,3626209
1733.0,2.0,3.0,Naliapool,21.0,2004.0,2.0,Independent,0.0,0.0,5089560
1222.0,4.0,1.0,Boiragimoth,1.0,2024.0,1.0,Duplex,2.0,0.0,4701511
1281.0,1.0,2.0,Milan Nagar,0.0,2025.0,3.0,Apartment,2.0,1.0,4420580
